timestamp,frame_id,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_wrist_to_shoulder_y,right_wrist_to_shoulder_y,hip_ankle_ratio,activity
1744511552.885811,0,0.5062414002947566,0.44677823280991547,0.07872604355035091,0.9407269572844849,0.30401941660805226,0.1692706423321202,-0.05179878694023579,1.0141364501967154,0.45135848073187895,0.5701535297323507,0.031242251687555136,0.7952817365256949,0.34020591442135384,0.5765506257967418,-0.05371860585163046,0.8770987971003347,0.8183720513498093,0.2462958058824319,-0.06763920106310685,0.938861489283723,0.676818175466519,0.7972527259339874,0.053469673239317964,0.8834087648973367,0.34719148768479036,0.5637207026451844,0.02897274394030651,0.8624347390433637,0.6183801358776018,0.465001721668266,-0.009475210545630698,0.797785696030512,0.48075961511050813,0.2996351382706789,-0.08918237643185352,0.9118265411797029,0.6322682572013916,0.6483807122986166,-0.03839595686696451,0.9032459206495352,0.22325331694841064,0.31917681605468856,-0.03176410031526341,0.8412521453772084,0.5872643673065283,0.39568730261605806,-0.009006059515747941,0.9324453150340992,0.48182133367474017,0.3210360097609667,0.025375762266894558,0.8929386071656304,0.4357188740945771,0.5720246914405729,-0.09246180065234541,0.866496385932035,0.5739641626873382,0.7138964782649797,-0.055876359214798554,0.9187152281816507,0.20969923358058698,0.261084730589643,-0.07059352751328839,0.8977824712704346,0.35579551954600513,0.42329398825676245,-0.001962938607521704,0.806359412549083,0.5865621722829932,0.22125300404393256,0.01345379494404507,0.9690436480157244,0.22690250269409606,0.7389719900327586,-0.1012588877723613,0.9602711588508431,0.6673411407428769,0.5126698639750467,0.01722073136769979,1.012805237879232,0.31658207663100973,0.5514243613805334,0.024343924516528847,0.9539339302572929,0.30342453375439293,0.23249397679628142,0.05534668935250797,0.9577182315067773,0.6796875625575134,0.6516233077878266,0.033461370736096174,0.8599073971404277,0.7009039517817461,0.5031153920921363,0.1285407540599724,1.0158606988610732,0.7595493454110809,0.4327972593967794,-0.11809206076796147,0.8286499641478654,0.7409937116876982,0.4292423103543193,-0.03896328164357711,1.0194460850586218,0.4562108442755012,0.45271508805052285,0.023000570213438213,0.8322823770939068,0.3120293338670091,0.5628091085443856,0.06016857994611639,1.0070209132402492,0.49108527694498555,0.390790103505189,0.029455303287254188,0.9494734853456238,0.6815445986843083,0.7293959123604857,-0.028331156175996144,0.8977599144755067,0.2219093706996342,0.7635536642802963,0.04980107981028112,0.8257089273534026,0.7339814277302301,0.6398460317973097,0.023526134549033642,0.9424671524151108,0.677668738011417,0.37941890197569683,0.053967248311653386,0.9428325123767569,170.89068508187194,174.71167670929447,159.1205500802073,155.26077336005204,0.14820812227548583,-0.002376067526992265,1.735469551425279,standing
1744511552.919144,1,0.48970064145401715,0.41575250998513646,-0.1105083021009831,0.877118357908427,0.7788273273007478,0.7617808919700045,-0.047748167978661576,0.8294859838211114,0.6268302600549029,0.48732024168557486,0.02497761114228822,0.8377527662571923,0.34495771814648757,0.5244552602600291,0.0003733173610586671,0.8599783263041804,0.24763772312233986,0.5151278069654401,-0.017423701045252794,0.8197467095740326,0.3736370262141095,0.514093178179634,-0.008085403796092044,0.7780635329714656,0.3907799869342842,0.31132316351653994,0.030966884977794276,0.8935099920515828,0.36050762038407125,0.6810965074926343,0.07016709358152474,0.8943651573937285,0.33450570602696494,0.537475106379303,0.0938402632402155,0.8590934029568584,0.5687146065818683,0.7828860047077919,-0.013829557479818441,0.7857577633443815,0.7163657884859548,0.5869391481914893,-0.051801078551009946,0.9780356639119417,0.5030338350627584,0.3041894971389212,0.13990086671633584,0.7928129704775945,0.28735868878090787,0.29408016252234886,-0.09085493159095058,0.8337622898951059,0.40811876193677915,0.33347063160715207,-0.05940013827063374,0.8852724795730589,0.3915108648715814,0.47249721082935453,0.02555324124367292,0.8809121592294445,0.1997433138318615,0.16396342579761736,-0.02326115908138466,0.8150427571162038,0.5518659423502514,0.5993980228301711,-0.04457719763298518,0.8820446747716905,0.7244435348875503,0.5647021329712725,-0.03850369286618717,0.8955355251582352,0.29807904668668583,0.5913790827428937,-0.0031825910170496102,0.8956154595119881,0.6924017887081036,0.33769267844656586,0.056836576869220994,0.8465817059072096,0.6412090020851984,0.41794637252047523,-0.12069028195311243,0.9091868142234864,0.3627269509629622,0.7324019463601661,0.07101948356940055,0.8330761394591158,0.7930432190019698,0.19690357823221205,0.08670829972602577,0.893438968046197,0.634945127779987,0.7038927540153985,-0.01649066451971188,0.8382358860506472,0.21089590101210698,0.8191617661550568,0.04087954909675631,0.9483620151500292,0.4851808710093326,0.6649289704089727,-0.033996181773295886,0.9228422869078405,0.28559025444468766,0.6800698486038345,0.010336570911075718,0.9938058082458368,0.5636706323984121,0.71774140794893,-0.026073425861306697,0.7876985170178594,0.5890946886228372,0.38738575097672334,-0.0028154642831327154,0.8399447448496027,0.6887770858559438,0.24213403361076458,-0.011202129029405754,0.9512892253921408,0.2322513296337908,0.3987945047900261,0.09922395577931478,0.8322619136140468,0.21951625072250075,0.611788535937657,0.10697353820383848,0.791386278951163,0.19871386142011624,0.4735401242359385,0.08031836622998177,0.9520684923278179,174.46399849970862,178.22158642306334,159.92613961311358,165.89594805473152,0.016739842400908103,0.031571553837394226,1.5189933727409686,standing
1744511552.952478,2,0.5304223069325563,0.5776271311132254,0.04716924901845582,0.9962474881561957,0.2856770771667636,0.47039020429886413,-0.07498554396609425,0.9276291980970326,0.3237759326920438,0.6950850543933135,-0.08455760197720372,0.904383617123438,0.5396020988496446,0.6825883478741164,-0.07074943116530119,0.8055922098748411,0.5063616872950685,0.2481915439955899,0.06313395180862198,0.8961952936106082,0.6663786305986537,0.6734563591787025,-0.08824569114286254,1.025893290780207,0.6679122761165768,0.39868489517252825,0.048300126834101016,0.9296782274162424,0.2395692201814181,0.3730065902131936,-0.08444871818366154,0.8021608823183273,0.3772731003317052,0.4064662022657773,0.05003075257856383,0.9871245537129715,0.6453775208191079,0.623263055989824,0.001289105362452192,0.929658934233802,0.7600526073375363,0.4122044966437878,0.10131494525011804,0.8378055392902571,0.42449285081263416,0.25653706398100545,0.11302126542048578,0.988228398531356,0.6631929916920323,0.563375099336251,0.05252535592482728,0.8866836527116839,0.39037407757376336,0.5527765461186531,-0.06584884372086075,0.8625181650017225,0.47633632872245923,0.29789525849951876,0.11150841201445577,1.0055718482527078,0.3575040187057099,0.4350055645030886,0.021566777491141165,0.8048764085131915,0.43678737068081414,0.21645533353628274,0.0447308195693928,0.9275117466454443,0.1744099418452035,0.6292858826499089,-0.08141437118289246,0.8459260452996074,0.7597467080812327,0.4622527272306313,-0.0651059140696266,0.8514968397681352,0.2673033192794768,0.7147740167907494,-0.08163848602211134,0.9813080458903628,0.2480426607943426,0.7358609349071197,0.055967150602518216,0.886666111632189,0.3345927442424293,0.2816954465432815,-0.07641915638776747,0.8987103380275878,0.5530119257263186,0.3070549422837458,-0.10992718060066284,0.770512128158555,0.19932345177674352,0.5646125439003168,0.028672508886916852,0.9651500573559203,0.5301824282074179,0.33861995870367473,0.0050071052540725525,0.8343328470241153,0.24160722107505325,0.5592204641987817,-0.05390162613485903,0.9206916840386927,0.7683179325591064,0.5210556240211563,-0.11304217839087838,0.942114574725429,0.5461766575393521,0.4127768341386102,0.10313764637614876,0.8453849337038402,0.49514751286041014,0.3678041955087682,0.0895797890170335,0.9203568879036028,0.709763429494423,0.29389359124448194,0.06647513408732186,0.8820705741422042,0.5275101216834758,0.30921192768609995,0.011348201706624428,0.7976995011557632,0.8247987025020201,0.24490625505803965,0.08034235500877962,0.866833323625525,0.6494030912208191,0.2608860363622354,0.01927530794555389,0.8625132477832255,170.88478916631743,174.6445323011333,150.61567171957404,168.73882867447955,0.054542748729094453,-0.04488401286722515,1.737744865873102,standing
1744511552.985811,3,0.6546304126589676,0.5857490625075306,-0.012215441390891382,0.8540778933849603,0.26016059986997175,0.6216798976815542,-0.05520056366776999,0.9826306968881855,0.5136872362387328,0.7817276923737904,0.11580876169072568,0.8825619921289082,0.5367512669095106,0.7862008801041532,-0.009684791421559036,0.9549057627850029,0.3001295534773015,0.6996344349246336,-0.021435044972630365,0.9754268842111393,0.19245304153088005,0.4222240162587471,-0.09095470716243322,0.8593260246560016,0.8230069507811008,0.3711990484546452,0.046502753360355024,0.9627907280896462,0.3538859733017994,0.7335247939674553,0.06641328045726785,0.9079983344786404,0.4186231415149741,0.3578466520219521,0.03566235816266774,1.0132197418689588,0.6869344514330582,0.2521118961632631,-0.0836635947780097,0.9523200807326576,0.5589130272202912,0.38998027310482447,-0.07101619393883402,0.9952231691041036,0.2638959417372391,0.41341290380059015,0.05304186320577667,0.8645373823346724,0.27821182479920226,0.7793615043564804,-0.027481938150813637,0.9291417415371508,0.5547216426382523,0.4141918167721128,-0.1433249631935625,0.8512980846213102,0.550592019197479,0.655331539652956,0.019529362240362717,0.8710137577277011,0.2050244815476477,0.4845963148453116,0.012301137660503114,0.9443606725666557,0.4984985535142129,0.43608069834372376,-0.048971964918127095,0.9642425054546014,0.697793622508484,0.6581052171606742,0.04114555346461442,0.9956751515947355,0.2536437447881993,0.7507453548401051,0.0376857959566681,1.013493495885552,0.5338798317678987,0.5541704797485494,-0.02087445853827315,0.874887175695679,0.7658287037207268,0.32622901021639916,0.05563871917074173,0.9340849264182384,0.2495025187800174,0.6226470764221554,-0.08067375214892729,0.9589597196012338,0.7915631389854446,0.2700360748723472,0.07309174952325259,0.9116557937087393,0.36892754382613124,0.8056448203136738,-0.041091287816550796,0.8848652194296621,0.5177149464232144,0.7017829846639098,-0.10248282293722383,0.8492674892386383,0.6514060496454078,0.5249562831072467,0.06393189609239856,0.8908840160005496,0.5936224390878544,0.6682015860699478,-0.01884319932262387,0.9688976820426506,0.5348685835960301,0.5373843596953587,-0.0653140801703089,0.8966872940511145,0.4287316238489113,0.6605737650848437,0.06415434109332144,0.9636143048635721,0.7061207429030028,0.26463027087599855,0.030167285087325538,0.7992946648076416,0.3512311421244211,0.39164907813422206,-0.0025286657996140757,0.8238451104564769,0.4908831320100906,0.5182440889742088,-0.0064760236259452375,0.8861072100413678,0.36441361334282907,0.6896899582863248,0.016265939574945848,0.9882813443834673,173.3796905149128,175.6500671641496,160.8950811378685,168.25007957442256,-0.015575135373472014,-0.09514163750466231,1.7858270714628632,standing
1744511553.019144,4,0.35966006949647533,0.6939775157200165,0.09236322865399528,0.9453883870193703,0.7700431754672924,0.6623039794678106,-0.13622598258262025,0.9321460264801905,0.31979025083004764,0.2698290082674408,0.02661283025375967,0.9113451074711517,0.747673184250956,0.38507249543421707,-0.008499865510972954,0.8966719859013371,0.3972710966608334,0.255129950108803,0.08971158592701112,0.8528101111059291,0.7521561906545744,0.6207857432300179,-0.0503572362168503,0.812434903874624,0.4971717868137679,0.7578512370566238,-0.09340381391130156,0.9674493226102682,0.6425546939692139,0.6011350258563405,0.03351319827230208,0.9559687040615592,0.6425151550065936,0.2049957224826448,0.05084218514867857,0.8840728542083992,0.1835966413049334,0.24140434079982626,-0.045010834103364344,0.9138878998076791,0.3654898039618026,0.5656472474033194,0.10752791845249837,0.9211542941409049,0.6938428805201569,0.5276888087230021,-0.01814655141599031,0.8947374378795134,0.6551518786955477,0.28826069636070245,0.0006615714667933398,0.9974873233247595,0.6479597192814242,0.5028251557008337,0.010801892009199288,0.970582014212209,0.7495934033517849,0.6049914871712759,0.007027197231607066,0.9077675178481679,0.5209147662874622,0.6423044104465502,0.03683761374825836,0.9340294463998591,0.7343976532362713,0.3935221825768401,-0.060236907678104995,0.945536552194481,0.342775544217335,0.53028048142154,-0.053076184924214634,0.8123649586557944,0.47667633922327146,0.2912274980631891,0.05897651702068664,0.8464716432290824,0.49702619319645513,0.2671925534998476,-0.04515346259799013,0.910908592887073,0.6753898809355101,0.19786107318681825,-0.030947485168642166,0.9322500527131952,0.5549362075118422,0.3994491588252471,-0.04397287550139165,0.8609216516938597,0.7058979461211623,0.5979410265935404,0.018539521564074457,0.9593938278107076,0.8267328024247406,0.46165805988597397,0.02528101535464281,0.8473619964177225,0.7605048755622323,0.6196778892532419,0.12474566316823141,0.8849444874764404,0.7258455245926779,0.7439298263341635,0.05288555644352301,0.9819808506866659,0.754428523294868,0.32171337681361306,-0.07808694542841338,0.8885047569039375,0.3350876441924264,0.2976714176753554,-0.061403491734429494,0.8270809303189685,0.7302136657426981,0.4950897313533928,-0.05500853052643586,0.8863406732974946,0.2666988766153434,0.727304510567041,0.06727347680175863,0.8347820917299813,0.516379757865297,0.31960779434180525,0.03785339564346337,0.8061729903982051,0.35973301469098473,0.8076809442995866,-0.039238372337928734,0.8443780272385315,0.303284654678036,0.5715467916611912,0.11914845104676043,0.9424459073923028,175.29016760222666,174.90715612830422,166.0268407395091,153.63470852540814,-0.014692057207040476,-0.009431897947528564,1.5128633777752984,standing
1744511553.052478,5,0.3453747909004775,0.7946480701072137,-0.09082877591784211,0.8799449839662574,0.6440428081614573,0.4198535389988737,0.0015778877671963065,0.83123595237024,0.3929064056792089,0.5184149902835556,-0.08638188485001506,0.9379570087401038,0.662127628282975,0.27195920677577856,0.10064745513441127,0.9440763138397278,0.47392326773228693,0.6131939396182924,-0.057204856034767125,0.773927497284026,0.2775596131412216,0.6520885761315212,-0.10155988730074592,0.8358803657522353,0.2571079953172774,0.4296639620587327,-0.03751451008733276,0.9524084006264772,0.726514529835237,0.6228374760526367,-0.08980930639376314,0.8925727837837747,0.6738897531637013,0.39272203977259507,-0.019718906618951558,0.8580139840621307,0.5184411917510536,0.6870794532431398,0.06698665965089011,0.8475180014310043,0.5896432253564574,0.527150503475362,0.0606404690493486,0.8628328491251078,0.4266116875344742,0.8055441606701477,0.07794015247400816,0.9204834708809821,0.22050514844024138,0.42480733942255017,-0.06032563303979422,1.0314309592240605,0.519757849235361,0.37502279445162445,0.03914121957735926,0.8685258581617605,0.406537408059135,0.252533807549267,-0.01626578323806397,0.8162654885523938,0.2811216545203288,0.7001134184688442,-0.00907939140720191,0.9924058791015237,0.44281401929665554,0.7515256460924172,0.036238238786487104,0.8599721460996455,0.2665492550258272,0.6796330480290396,0.05427332917032819,0.9978298025863208,0.28237041864232104,0.3588437513264852,-0.021234928703273412,0.9142491715252379,0.4678298997366981,0.5158237331668684,0.027759929131637127,0.7816893870354293,0.6237193415485996,0.6892481306665327,0.05877097765634995,1.0187850119289892,0.8146789341370978,0.6604852896650929,0.07427965340875828,0.9290083441685039,0.2922222216314145,0.5675982184483448,0.006597253517561574,0.8793557618473379,0.21657208534516306,0.6936110390217275,0.012620700962598944,0.7856878972481485,0.17260912411990018,0.7089273601086651,0.1173001203922093,0.8945714421243695,0.2812497881319198,0.17109082393968614,-0.07545609128101839,0.8519000684332237,0.45702522898189435,0.8036762295880908,-0.01420870825801078,0.9449720429185211,0.31464638356014013,0.45140483264840575,0.001586220114692706,0.8491546255704748,0.2896754827485242,0.4614185204165574,0.016675562132103687,0.9791093235815257,0.24306990944528373,0.7552704382056312,0.05568105382900029,0.8274938661849807,0.32765481648651384,0.2886828107413838,-0.10020836954237297,0.9641805237606584,0.6970703787452428,0.22876898581453797,-0.01989412637107338,0.8095630650286924,0.48779473697549913,0.47749600186909036,0.0005215428103421682,0.9189940743038261,177.10628878811588,173.58642709564734,150.18103255615813,156.91002677534874,-0.017245933347216597,-0.1018771212355538,1.5642875870334199,standing
1744511553.085811,6,0.4791163130534675,0.30263381374338616,0.08156714118322156,0.9945525027204161,0.4531548218798579,0.42602146695244286,-0.03456411504515239,0.8638287385083576,0.6674017482767928,0.46388993775440057,-0.061227463268192964,1.0072145318363568,0.5991345616641253,0.3734451282635029,0.12722416346097276,0.9612865063704498,0.20679291374117936,0.3867343212422803,-0.0029735909663612184,0.8881979314363881,0.7324144371277123,0.703271915313233,-0.10261705125253348,0.8913740817003685,0.47271572087361874,0.31245303069299407,0.11851943028432839,0.919878314932773,0.525517150212655,0.7018999001453635,-0.008658108000417344,1.0225937807193668,0.23215907648561634,0.4684680695862994,-0.06094139833982426,0.8642436402510687,0.7740762296257,0.32546867056603646,0.0405885108137995,0.8588252045729671,0.5183117824598625,0.5588454301766715,-0.02546068852393251,0.842101371943103,0.7411443811490885,0.2764287658127363,-0.044038959696973835,0.9415127750526949,0.6990434772795724,0.5787770123895415,0.002124695699438177,0.9094830282655361,0.361603665967517,0.28137258887812,-0.07281230126384056,0.8718372936054047,0.7399002686604875,0.3188614496411752,-0.0011841525213382234,0.8704156745072335,0.554016867266606,0.6831990384097277,0.046304359883077045,1.0165776809057114,0.4494580542110037,0.7375015367715596,-0.10454373060212661,0.8908122773573641,0.27695439780703246,0.4826000590559696,-0.10160607195625321,0.8421335915093159,0.5342248646475396,0.36480785102048596,0.022544300554313317,0.7851460028949355,0.8080938513669023,0.7420641976595295,-0.03681409500343706,0.9873861948102869,0.7439185709730096,0.28331564597200215,0.11187256977037396,0.878299343787824,0.32219518268211145,0.6054633473002907,0.13023720523891275,0.9452914224408904,0.5743052767539334,0.7419530856121588,-0.09969354311935298,0.8043965544598786,0.7817539105618154,0.33272438259410164,0.039135566800134206,1.0134693138068926,0.5952320321831566,0.3019223822878599,-0.13744558458360853,0.9705915110159105,0.5865299134931965,0.4929391020810052,0.14267343367148722,0.9309362639830527,0.5809609401122293,0.7048770520314938,-0.012840626888348645,0.837546153881478,0.29302429489297127,0.7875993826988087,-0.010025204313156094,0.8246934873380213,0.2903448741723449,0.5988071622193267,-0.04887221326393626,1.009482908074402,0.517612211317658,0.5608978850389069,0.03949352581727773,0.8500980456485906,0.47776989243652157,0.49856288939015364,0.09942026773838226,0.8991147804568742,0.4914344552662782,0.31395928155832764,0.08816238923779843,0.8978617495177155,0.3516388836725217,0.3417330943882061,-0.07611577478803912,0.8271559741218906,173.22096479266133,173.25763625669686,162.2881299904029,162.74159564672422,0.03450196454590364,0.07864380991016288,1.5967261398831682,standing
1744511553.119144,7,0.44575249426492913,0.37084254456106464,0.03856532212747069,0.891379437827055,0.2842726368849773,0.4905821277490335,-0.1218606268377462,0.8660009067748168,0.3841461673713982,0.4449112546393428,-0.009473336425721311,0.9435506699290455,0.6434912071576846,0.19865513698642492,0.06564601776039408,0.884293833717825,0.7705161343738562,0.29285669923557794,-0.07719901456978312,0.9298484574723246,0.5472999980977359,0.28308561566203,0.11932922966957815,0.9688355564335318,0.43782606857769624,0.38889855113670546,-0.05715109141146048,0.9732091688656239,0.40040463782703395,0.6995793684944772,0.05310098803360516,0.8799139875890434,0.23677179647930346,0.4861714096709624,-0.00811812941466486,0.8349897172774196,0.38244103380907585,0.7931662948564955,-0.034492090680838014,0.9205651047001951,0.6110582310902687,0.5876112006478135,-0.02033419905335599,1.0103338928249885,0.44396395142360673,0.45642831937893935,0.08280096453876494,0.9346863769317255,0.589505819951037,0.34171328118061384,-0.09798425448173012,0.8969525667728001,0.7367381196268445,0.32260119710641344,-0.09333655877130262,0.85598366681728,0.3669328209156064,0.43759071948449135,-0.10565145299961451,1.018108944860856,0.2438050783894586,0.41323743685231007,-0.10613289605311683,0.9421722679862128,0.6446341805876914,0.4030976504872769,-0.022598395277022024,0.8827735013317985,0.5469181981073056,0.32947395336933705,-0.027882759643760822,1.0139028948610913,0.8390167222607801,0.8379836257690471,-0.025650254875292003,0.9754541019191575,0.2589069845015614,0.27073073408918247,-0.023534433403337635,0.8778386911986443,0.6613348841134344,0.5830856498787754,0.022989742805960396,0.8820001565469092,0.5647435843746722,0.4995847971644129,-0.018820074663797315,0.8684466679983571,0.48621881228648256,0.5013573878791147,-0.03776181840752728,0.9322316971072612,0.7394618449271502,0.49746541686989626,0.08679744596037343,0.8367055732446214,0.2639352857023766,0.47323656082203913,0.0701252501276517,0.8818413275509726,0.5585142120378987,0.8376239641236405,0.028777903421901438,0.8961664343606264,0.7073004336724471,0.6822536008294118,0.05480731026348677,0.8675293661095147,0.5323950804397379,0.7120532385742117,0.005549510474516232,1.026872651448416,0.7421445597649867,0.3803708594998906,-0.04109041117630935,0.8139291209956772,0.4770513139903149,0.6616702014942517,0.02580272616764666,0.7887821261653619,0.7418803068083158,0.4260009503837202,-0.033901060915990544,0.8471742532929764,0.4109595139413559,0.714357619466865,0.0280775740661258,1.0138561320180897,0.6682913607300515,0.40333021828665,-0.015453703746934243,0.8321648671453796,175.40340445636875,173.7158738711115,156.88201660031737,153.62593434583695,-0.015935062876528967,-0.02421436601157321,1.7106803964861104,standing
1744511553.152478,8,0.6747967042958443,0.3856424322863651,0.02934349352270671,0.8792399102464918,0.6092747831155373,0.3907546866907723,-0.031074297313468238,0.8358289515021412,0.5099708845773337,0.3941311040724554,0.07712066017971923,0.9118290991114473,0.17331739055261317,0.4172184031875626,0.015154297913927382,0.8684055415518273,0.3322110510158805,0.3757189432751401,0.11240401092033205,0.8437535678371042,0.8182524023830504,0.40915505051134415,-0.03116403032642074,0.8228139809448115,0.6876668795098596,0.25613449717404957,-0.07745504087388416,0.9522979825626742,0.5815685775119037,0.5515691800906846,0.0022361562361062903,0.9846042152866026,0.691238013322904,0.40630051606982004,-0.128675159850192,0.973818419699173,0.3125159134441828,0.27033192985015686,-0.008072815259097903,0.8605580320087975,0.23447945935407802,0.580104551838865,-0.09254597134927685,0.9779526789884901,0.7877104805182235,0.4590035682790499,-0.09147445251925068,0.9819046243830858,0.39949828568078577,0.6330716228698844,0.0096241406868727,0.811323094941084,0.35174819302626387,0.5131575496110302,-0.09440880726645287,0.9873872660681904,0.26569819331343947,0.50138300265509,-0.0852610849451414,0.8685538178261664,0.2525306198773528,0.49459477442488375,-0.04214710099327787,0.8562827365382991,0.7079308351733202,0.5408916891116249,0.024811529352809156,0.8286841849291926,0.6857999233572023,0.28117638457592653,-0.10747593727013091,0.8785444345682235,0.28933975799969414,0.47702039291151743,-0.020891319714407386,0.8979846203618496,0.61116763551468,0.8279766478125328,-0.01932060471789593,0.8537196512083934,0.6273415286362587,0.6729574667069188,0.08820389626577264,0.8030256156637554,0.795891848856777,0.30428507494906115,0.009138068245029357,0.9865972292593655,0.29846596095711286,0.5259922935610726,-0.07594401577013007,0.8902041128604871,0.478508895379933,0.5201881385760972,-0.03867019179096904,0.9068241871116087,0.506331313807064,0.5154143359725624,-0.12367205365489212,0.9515538543073307,0.5523828881456916,0.5514132096891138,0.04608924907640147,0.989252891178256,0.7928394831801238,0.5780166468818548,-0.02853121927241537,1.0029604951614643,0.7415172333508291,0.6179327461202103,-0.05242052462276686,0.9006805298551266,0.5046579611546408,0.6862037545223014,-0.005446998926682219,0.9229689635057372,0.2964279836667445,0.5412118892272626,0.029145006253456618,0.8942281928727406,0.614026720160027,0.47775374921111835,0.009491407656038724,0.9048348028041088,0.37725250041135777,0.3176106450830227,0.027005846858319315,0.8301644246846415,0.5106676559401473,0.4799855550880026,0.05030869485962851,0.8606104722563805,178.67974108161485,172.68650959431181,162.7375742307098,164.41058454793094,-0.008934454775694448,-0.10501315281499649,1.642054528478318,standing
1744511553.185811,9,0.3814857779647364,0.5843766475511668,0.10657235155658266,0.9281776527242519,0.6887197603003172,0.19178201512831036,0.08784385662374108,0.9388122079683263,0.4176771434255136,0.6392789818827204,-0.10970104609010185,0.9562653396312205,0.3417502609174075,0.6180075203892827,0.03374273419456135,1.0149396830152395,0.49743638852752997,0.6411254863825993,0.07875285650442918,0.785946142769115,0.741386121729223,0.6864400752337724,0.05579032036688033,1.0086400309342305,0.8263256867561078,0.5323530500129426,-0.10376910944046236,0.875785887816092,0.5562725628624974,0.6784269928697801,0.0555071359230451,0.9223155988869416,0.6375754978622394,0.22960871265957955,-0.06285113027280118,0.8633785057035531,0.35689482254583765,0.6915959013043568,0.008675151256707606,0.8878620931599612,0.2931577443785766,0.5720679965493807,-0.02550171199130183,0.834741495753348,0.5776869340402024,0.4797809137351699,0.08950101065771775,0.9084658822700291,0.7108037003305947,0.5847195075301908,0.09968193646638968,0.8501061094103098,0.5869161799729116,0.38955126235965865,-0.09719399288908352,0.9893686309031614,0.34129652825150353,0.32074613822056736,0.003791206114845992,0.9108998184312203,0.6060589027598376,0.6232223823531168,0.055748428144761504,0.9465416421302881,0.25212875951459707,0.2283591501553931,0.09023359205300699,0.853582654272897,0.3713958482115524,0.2318856297958683,-0.11213055801742934,0.8172308857078457,0.5338181285563796,0.7333640129525305,0.012998049821433974,0.9371335849304258,0.4326324668642514,0.6506357387230335,0.03432232460912493,0.9084950982156159,0.25806051480165065,0.6654874764801283,0.03907185870758202,0.9443697650481233,0.5576198490950681,0.45229415725524685,0.06752567466956673,0.9116933120657698,0.7556432598595182,0.34472872851779585,0.03296823847081751,0.8341844237178287,0.2624110042579284,0.6992131112489042,-0.0035550687295128613,0.994716442435389,0.4501730281487854,0.5136373570110657,-0.1423861697242892,0.9572963441346692,0.6803548682783375,0.2175966632282271,-0.0912802396201706,0.9242800698035273,0.177465498009324,0.3427568354004444,0.10143936505456326,0.9661470957489127,0.509060660198936,0.45192569667893145,-0.02755936020888059,1.0013827365399144,0.7562323950839849,0.39757951319587304,-0.031641614426934285,0.8011309868609477,0.2285634523250715,0.3202246050436974,-0.03650993644223789,0.9827335913752502,0.2354384974901321,0.36361943944362213,0.02656988786896597,0.803895676885661,0.3203604265249075,0.5954537821813168,-0.06938600330277692,0.9915058836428297,0.8037598217027502,0.4940325701174758,0.03928224284552615,0.8920400955702986,177.99612265828253,178.2417195349468,150.03500434070142,164.09348427072226,-0.02391782891957979,-0.10165710089985436,1.6213744544994035,standing
